from_id,GEOID,travel_time_minutes,site_label,site_name
0Oq62v7q6D,06073008201,78.0,old,Torero Stadium
0Oq62v7q6D,06073008377,50.0,old,Torero Stadium
0Oq62v7q6D,06073008379,41.0,old,Torero Stadium
0Oq62v7q6D,06073005102,57.0,old,Torero Stadium
0Oq62v7q6D,06073005101,60.0,old,Torero Stadium
0Oq62v7q6D,06073017070,,old,Torero Stadium
0Oq62v7q6D,06073008380,,old,Torero Stadium
0Oq62v7q6D,06073007912,53.0,old,Torero Stadium
0Oq62v7q6D,06073007602,75.0,old,Torero Stadium
0Oq62v7q6D,06073013327,119.0,old,Torero Stadium
0Oq62v7q6D,06073013321,,old,Torero Stadium
0Oq62v7q6D,06073000301,47.0,old,Torero Stadium
0Oq62v7q6D,06073005103,63.0,old,Torero Stadium
0Oq62v7q6D,06073005401,54.0,old,Torero Stadium
0Oq62v7q6D,06073005601,50.0,old,Torero Stadium
0Oq62v7q6D,06073000302,44.0,old,Torero Stadium
0Oq62v7q6D,06073001801,72.0,old,Torero Stadium
0Oq62v7q6D,06073015002,79.0,old,Torero Stadium
0Oq62v7q6D,06073015001,82.0,old,Torero Stadium
0Oq62v7q6D,06073014701,89.0,old,Torero Stadium
0Oq62v7q6D,06073014702,83.0,old,Torero Stadium
0Oq62v7q6D,06073009307,52.0,old,Torero Stadium
0Oq62v7q6D,06073009203,62.0,old,Torero Stadium
0Oq62v7q6D,06073009204,66.0,old,Torero Stadium
0Oq62v7q6D,06073009308,49.0,old,Torero Stadium
0Oq62v7q6D,06073007401,65.0,old,Torero Stadium
0Oq62v7q6D,06073007303,75.0,old,Torero Stadium
0Oq62v7q6D,06073021401,57.0,old,Torero Stadium
0Oq62v7q6D,06073021501,,old,Torero Stadium
0Oq62v7q6D,06073005201,54.0,old,Torero Stadium
0Oq62v7q6D,06073005403,48.0,old,Torero Stadium
0Oq62v7q6D,06073005402,48.0,old,Torero Stadium
0Oq62v7q6D,06073005301,51.0,old,Torero Stadium
0Oq62v7q6D,06073005802,47.0,old,Torero Stadium
0Oq62v7q6D,06073005801,50.0,old,Torero Stadium
0Oq62v7q6D,06073004102,68.0,old,Torero Stadium
0Oq62v7q6D,06073000902,51.0,old,Torero Stadium
0Oq62v7q6D,06073004101,71.0,old,Torero Stadium
0Oq62v7q6D,06073005202,49.0,old,Torero Stadium
0Oq62v7q6D,06073001202,58.0,old,Torero Stadium
0Oq62v7q6D,06073000901,56.0,old,Torero Stadium
0Oq62v7q6D,06073021402,55.0,old,Torero Stadium
0Oq62v7q6D,06073013323,,old,Torero Stadium
0Oq62v7q6D,06073016618,,old,Torero Stadium
0Oq62v7q6D,06073001802,70.0,old,Torero Stadium
0Oq62v7q6D,06073005302,52.0,old,Torero Stadium
0Oq62v7q6D,06073001302,59.0,old,Torero Stadium
0Oq62v7q6D,06073001201,61.0,old,Torero Stadium
0Oq62v7q6D,06073021305,,old,Torero Stadium
0Oq62v7q6D,06073013322,,old,Torero Stadium
0Oq62v7q6D,06073015706,,old,Torero Stadium
0Oq62v7q6D,06073015705,,old,Torero Stadium
0Oq62v7q6D,06073015408,,old,Torero Stadium
0Oq62v7q6D,06073013425,,old,Torero Stadium
0Oq62v7q6D,06073013423,,old,Torero Stadium
0Oq62v7q6D,06073013320,,old,Torero Stadium
0Oq62v7q6D,06073013424,,old,Torero Stadium
0Oq62v7q6D,06073016403,,old,Torero Stadium
0Oq62v7q6D,06073013316,,old,Torero Stadium
0Oq62v7q6D,06073013315,,old,Torero Stadium
0Oq62v7q6D,06073013608,,old,Torero Stadium
0Oq62v7q6D,06073013607,,old,Torero Stadium
0Oq62v7q6D,06073008202,83.0,old,Torero Stadium
0Oq62v7q6D,06073013422,,old,Torero Stadium
0Oq62v7q6D,06073017062,,old,Torero Stadium
0Oq62v7q6D,06073017308,,old,Torero Stadium
0Oq62v7q6D,06073013326,116.0,old,Torero Stadium
0Oq62v7q6D,06073016703,,old,Torero Stadium
0Oq62v7q6D,06073016705,,old,Torero Stadium
0Oq62v7q6D,06073016706,,old,Torero Stadium
0Oq62v7q6D,06073016404,,old,Torero Stadium
0Oq62v7q6D,06073016812,,old,Torero Stadium
0Oq62v7q6D,06073009109,32.0,old,Torero Stadium
0Oq62v7q6D,06073007402,71.0,old,Torero Stadium
0Oq62v7q6D,06073016621,,old,Torero Stadium
0Oq62v7q6D,06073016620,,old,Torero Stadium
0Oq62v7q6D,06073016704,,old,Torero Stadium
0Oq62v7q6D,06073016619,,old,Torero Stadium
0Oq62v7q6D,06073017067,,old,Torero Stadium
0Oq62v7q6D,06073017071,,old,Torero Stadium
0Oq62v7q6D,06073008381,97.0,old,Torero Stadium
0Oq62v7q6D,06073017061,,old,Torero Stadium
0Oq62v7q6D,06073008376,49.0,old,Torero Stadium
0Oq62v7q6D,06073008375,51.0,old,Torero Stadium
0Oq62v7q6D,06073008372,,old,Torero Stadium
0Oq62v7q6D,06073008374,,old,Torero Stadium
0Oq62v7q6D,06073008369,,old,Torero Stadium
0Oq62v7q6D,06073008370,,old,Torero Stadium
0Oq62v7q6D,06073017307,,old,Torero Stadium
0Oq62v7q6D,06073008378,45.0,old,Torero Stadium
0Oq62v7q6D,06073017050,,old,Torero Stadium
0Oq62v7q6D,06073017053,,old,Torero Stadium
0Oq62v7q6D,06073990100,,old,Torero Stadium
0Oq62v7q6D,06073017054,,old,Torero Stadium
0Oq62v7q6D,06073021900,93.0,old,Torero Stadium
0Oq62v7q6D,06073013421,,old,Torero Stadium
0Oq62v7q6D,06073017051,,old,Torero Stadium
0Oq62v7q6D,06073003103,98.0,old,Torero Stadium
0Oq62v7q6D,06073003105,106.0,old,Torero Stadium
0Oq62v7q6D,06073000400,42.0,old,Torero Stadium
0Oq62v7q6D,06073000500,64.0,old,Torero Stadium
0Oq62v7q6D,06073000600,51.0,old,Torero Stadium
0Oq62v7q6D,06073002902,75.0,old,Torero Stadium
0Oq62v7q6D,06073002903,103.0,old,Torero Stadium
0Oq62v7q6D,06073000800,58.0,old,Torero Stadium
0Oq62v7q6D,06073017022,,old,Torero Stadium
0Oq62v7q6D,06073009901,,old,Torero Stadium
0Oq62v7q6D,06073017045,,old,Torero Stadium
