from_id,GEOID,travel_time_minutes,site_id,site_label,site_name
NWMW84L5lz,36081006300,82.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081007100,83.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081010000,105.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081010300,92.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081010500,98.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081010600,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081010701,113.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081011000,95.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081011200,101.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081011300,86.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081010200,105.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081011500,83.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081011700,86.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081011800,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081012200,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081012301,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081012400,98.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081012602,101.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081013200,96.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081013400,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081013500,95.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081013600,95.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081013700,91.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081013800,94.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081014000,95.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081014202,91.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081014500,93.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081015000,92.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081015200,87.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081015400,91.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081015500,84.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081015600,91.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081015700,81.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081014700,88.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081014800,92.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081014900,86.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081018502,80.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081016300,85.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081016600,103.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081016800,103.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081016900,85.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081017000,97.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081066402,110.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081017200,99.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081017400,100.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081017600,101.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081018000,100.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081025301,78.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081018200,98.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081025302,79.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081066404,,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081033403,103.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081033404,99.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081000102,74.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081053501,90.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081026502,78.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081048301,79.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081039902,83.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36047070601,,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36047088002,89.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36047070602,,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36047006901,73.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36047006902,75.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36047033701,78.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36047033702,78.0,NWMW84L5lz,current,Sports Illustrated Stadium
